Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
 ,,,,,,,,,,,
on,corn/corn_3 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
on,corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
on,corn/corn_3 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
on,corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,-1.0,0.0,1.0,0.5,1.0,0.666666666667,0.8
on,corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
on,corn/corn_3 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
on,corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
on,corn/corn_3 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
on,corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) ,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
on,corn/corn_3 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Total - on,,,,,,,,0.95,1.0,0.9666666666666666,0.9800000000000001
 ,,,,,,,,,,,
cube,cube/cube_3 (nan)      banana/banana_1 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) banana/banana_1 (nan) cube/cube_3 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
cube,banana/banana_1 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      ,cube/cube_3 (nan) ,banana/banana_1 (nan) cube/cube_3 (nan) ,1.0,1.0,1.0,0.0,0.666666666667,0.5,1.0,0.666666666667
cube,banana/banana_1 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,banana/banana_1 (nan) cube/cube_3 (nan) ,1.0,0.0,1.0,1.0,0.333333333333,0.5,0.5,0.5
cube,banana/banana_1 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,banana/banana_1 (nan) banana/banana_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,1.0,2.0,0.0,0.6,0.5,1.0,0.666666666667
cube,cube/cube_3 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      cube/cube_3 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) banana/banana_1 (nan) cube/cube_3 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
cube,cube/cube_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
cube,cube/cube_3 (nan)      banana/banana_1 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) banana/banana_1 (nan) cube/cube_3 (nan) ,2.0,0.0,1.0,1.0,0.5,0.666666666667,0.666666666667,0.666666666667
cube,cube/cube_3 (nan)      banana/banana_1 (nan)      banana/banana_1 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,cube/cube_3 (nan) banana/banana_1 (nan) banana/banana_1 (nan) cube/cube_3 (nan) ,2.0,1.0,2.0,0.0,0.6,0.5,1.0,0.666666666667
cube,banana/banana_1 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      banana/banana_1 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,banana/banana_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
cube,banana/banana_1 (nan)      banana/banana_1 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,cube/cube_3 (nan) cube/cube_3 (nan) ,banana/banana_1 (nan) banana/banana_1 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,0.0,2.0,0.0,0.5,0.5,1.0,0.666666666667
Total - cube,,,,,,,,0.6199999999999999,0.6166666666666667,0.8833333333333332,0.71
 ,,,,,,,,,,,
corn,cube/cube_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
corn,cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,cube/cube_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) corn/corn_3 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
corn,cube/cube_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) ,cube/cube_3 (nan) cube/cube_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,0.0,4.0,0.0,0.2,0.2,1.0,0.333333333333
corn,corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) ,corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,0.0,2.0,0.0,0.333333333333,0.333333333333,1.0,0.5
corn,cube/cube_3 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) ,2.0,-1.0,1.0,1.0,0.333333333333,0.666666666667,0.666666666667,0.666666666667
corn,corn/corn_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,0.0,4.0,0.0,0.333333333333,0.333333333333,1.0,0.5
corn,cube/cube_3 (nan)      corn/corn_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) ,cube/cube_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,0.0,3.0,0.0,0.4,0.4,1.0,0.571428571429
corn,cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) ,cube/cube_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,1.0,0.0,3.0,0.0,0.25,0.25,1.0,0.4
corn,corn/corn_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      cube/cube_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
corn,corn/corn_3 (nan)      cube/cube_3 (nan)      cube/cube_3 (nan)      corn/corn_3 (nan)      ,corn/corn_3 (nan) corn/corn_3 (nan) corn/corn_3 (nan) ,corn/corn_3 (nan) corn/corn_3 (nan) cube/cube_3 (nan) cube/cube_3 (nan) ,2.0,-1.0,2.0,1.0,0.25,0.5,0.666666666667,0.571428571429
Total - corn,,,,,,,,0.27999999999999997,0.3883333333333333,0.8666666666666666,0.5019047619047619
 ,,,,,,,,,,,
