Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
 ,,,,,,,,,,,
wedge,semicylinder/semicylinder_3 ( )      triangle/triangle_1 (nan)      carrot/carrot_3 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) ,1.0,0.0,0.0,2.0,0.333333333333,1.0,0.333333333333,0.5
wedge,triangle/triangle_1 (nan)      semicylinder/semicylinder_3 ( )      eggplant/eggplant_4 (nan)      carrot/carrot_3 (nan)      semicylinder/semicylinder_3 ( )      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) semicylinder/semicylinder_3 ( ) ,2.0,2.0,0.0,1.0,0.8,1.0,0.666666666667,0.8
wedge,carrot/carrot_3 (nan)      semicylinder/semicylinder_3 ( )      semicylinder/semicylinder_3 ( )      eggplant/eggplant_4 (nan)      triangle/triangle_1 (nan)      lime/lime_1 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) lime/lime_1 (nan) semicylinder/semicylinder_3 ( ) ,3.0,2.0,1.0,0.0,0.833333333333,0.75,1.0,0.857142857143
wedge,cucumber/cucumber_3 (nan)      semicylinder/semicylinder_3 ( )      carrot/carrot_3 (nan)      lime/lime_1 (nan)      triangle/triangle_1 (nan)      eggplant/eggplant_4 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) ,triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) lime/lime_1 (nan) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
wedge,semicylinder/semicylinder_3 ( )      triangle/triangle_1 (nan)      eggplant/eggplant_4 (nan)      carrot/carrot_3 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
wedge,carrot/carrot_3 (nan)      semicylinder/semicylinder_3 ( )      carrot/carrot_3 (nan)      cucumber/cucumber_3 (nan)      eggplant/eggplant_4 (nan)      lime/lime_1 (nan)      ,semicylinder/semicylinder_3 ( ) ,lime/lime_1 (nan) semicylinder/semicylinder_3 ( ) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
wedge,semicylinder/semicylinder_3 ( )      lime/lime_1 (nan)      eggplant/eggplant_4 (nan)      triangle/triangle_1 (nan)      carrot/carrot_3 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) ,semicylinder/semicylinder_3 ( ) lime/lime_1 (nan) triangle/triangle_1 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
wedge,semicylinder/semicylinder_3 ( )      triangle/triangle_1 (nan)      semicylinder/semicylinder_3 ( )      carrot/carrot_3 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) semicylinder/semicylinder_3 ( ) ,2.0,1.0,0.0,1.0,0.75,1.0,0.666666666667,0.8
wedge,carrot/carrot_3 (nan)      semicylinder/semicylinder_3 ( )      lime/lime_1 (nan)      eggplant/eggplant_4 (nan)      ,semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) lime/lime_1 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
wedge,semicylinder/semicylinder_3 ( )      carrot/carrot_3 (nan)      cucumber/cucumber_3 (nan)      eggplant/eggplant_4 (nan)      lime/lime_1 (nan)      ,semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) lime/lime_1 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
Total - wedge,,,,,,,,0.7483333333333333,0.7583333333333333,0.8333333333333333,0.7357142857142858
 ,,,,,,,,,,,
cylinder,cucumber/cucumber_3 (nan)      semicylinder/semicylinder_3 ( )      eggplant/eggplant_4 (nan)      cylinder/cylinder_2 (nan)      ,cylinder/cylinder_2 (nan) semicylinder/semicylinder_3 ( ) ,cucumber/cucumber_3 (nan) semicylinder/semicylinder_3 ( ) cylinder/cylinder_2 (nan) ,2.0,1.0,1.0,0.0,0.75,0.666666666667,1.0,0.8
cylinder,cylinder/cylinder_2 (nan)      eggplant/eggplant_4 (nan)      lime/lime_1 (nan)      cucumber/cucumber_3 (nan)      ,cylinder/cylinder_2 (nan) ,cylinder/cylinder_2 (nan) lime/lime_1 (nan) cucumber/cucumber_3 (nan) ,1.0,1.0,2.0,0.0,0.5,0.333333333333,1.0,0.5
cylinder,cylinder/cylinder_2 (nan)      cucumber/cucumber_3 (nan)      eggplant/eggplant_4 (nan)      lime/lime_1 (nan)      ,cylinder/cylinder_2 (nan) ,cylinder/cylinder_2 (nan) lime/lime_1 (nan) cucumber/cucumber_3 (nan) ,1.0,1.0,2.0,0.0,0.5,0.333333333333,1.0,0.5
cylinder,cylinder/cylinder_2 (nan)      lime/lime_1 (nan)      banana/banana_3 (nan)      cucumber/cucumber_3 (nan)      eggplant/eggplant_4 (nan)      ,cylinder/cylinder_2 (nan) ,cylinder/cylinder_2 (nan) lime/lime_1 (nan) cucumber/cucumber_3 (nan) ,1.0,2.0,2.0,0.0,0.6,0.333333333333,1.0,0.5
cylinder,cylinder/cylinder_2 (nan)      lime/lime_1 (nan)      cucumber/cucumber_3 (nan)      eggplant/eggplant_4 (nan)      ,cylinder/cylinder_2 (nan) ,cylinder/cylinder_2 (nan) lime/lime_1 (nan) cucumber/cucumber_3 (nan) ,1.0,1.0,2.0,0.0,0.5,0.333333333333,1.0,0.5
cylinder,cylinder/cylinder_2 (nan)      cucumber/cucumber_3 (nan)      eggplant/eggplant_4 (nan)      lime/lime_1 (nan)      ,cylinder/cylinder_2 (nan) ,cylinder/cylinder_2 (nan) cucumber/cucumber_3 (nan) lime/lime_1 (nan) ,1.0,1.0,2.0,0.0,0.5,0.333333333333,1.0,0.5
cylinder,cylinder/cylinder_2 (nan)      semicylinder/semicylinder_3 ( )      eggplant/eggplant_4 (nan)      cylinder/cylinder_2 (nan)      cucumber/cucumber_3 (nan)      ,cylinder/cylinder_2 (nan) semicylinder/semicylinder_3 ( ) cylinder/cylinder_2 (nan) ,cylinder/cylinder_2 (nan) semicylinder/semicylinder_3 ( ) cylinder/cylinder_2 (nan) cucumber/cucumber_3 (nan) ,3.0,1.0,1.0,0.0,0.8,0.75,1.0,0.857142857143
cylinder,banana/banana_3 (nan)      cylinder/cylinder_2 (nan)      cucumber/cucumber_3 (nan)      lime/lime_1 (nan)      eggplant/eggplant_4 (nan)      ,cylinder/cylinder_2 (nan) ,cylinder/cylinder_2 (nan) cucumber/cucumber_3 (nan) lime/lime_1 (nan) ,1.0,2.0,2.0,0.0,0.6,0.333333333333,1.0,0.5
