Classifier,Test Object Images,Ground Truth,Selected by Classifier,True Positive,True Negative,False Positive,False Negative,Accuracy,Precision,Recall,F1-Score
 ,,,,,,,,,,,
wedge,carrot/carrot_3 (nan)      cucumber/cucumber_3 (nan)      semicylinder/semicylinder_3 ( )      triangle/triangle_1 (nan)      eggplant/eggplant_4 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) ,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
wedge,cucumber/cucumber_3 (nan)      carrot/carrot_3 (nan)      semicylinder/semicylinder_3 ( )      eggplant/eggplant_4 (nan)      ,semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) ,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0
wedge,carrot/carrot_3 (nan)      cucumber/cucumber_3 (nan)      eggplant/eggplant_4 (nan)      semicylinder/semicylinder_3 ( )      ,semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) cucumber/cucumber_3 (nan) ,1.0,2.0,1.0,0.0,0.75,0.5,1.0,0.666666666667
wedge,cucumber/cucumber_3 (nan)      corn/corn_1 (nan)      semicylinder/semicylinder_3 ( )      eggplant/eggplant_4 (nan)      triangle/triangle_1 (nan)      carrot/carrot_3 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) ,triangle/triangle_1 (nan) corn/corn_1 (nan) semicylinder/semicylinder_3 ( ) ,2.0,3.0,1.0,0.0,0.833333333333,0.666666666667,1.0,0.8
wedge,carrot/carrot_3 (nan)      semicylinder/semicylinder_3 ( )      corn/corn_1 (nan)      cucumber/cucumber_3 (nan)      eggplant/eggplant_4 (nan)      ,semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) eggplant/eggplant_4 (nan) ,1.0,3.0,1.0,0.0,0.8,0.5,1.0,0.666666666667
wedge,carrot/carrot_3 (nan)      triangle/triangle_1 (nan)      semicylinder/semicylinder_3 ( )      semicylinder/semicylinder_3 ( )      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) ,triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) semicylinder/semicylinder_3 ( ) ,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
wedge,triangle/triangle_1 (nan)      eggplant/eggplant_4 (nan)      semicylinder/semicylinder_3 ( )      cucumber/cucumber_3 (nan)      carrot/carrot_3 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) ,triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) cucumber/cucumber_3 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
wedge,carrot/carrot_3 (nan)      semicylinder/semicylinder_3 ( )      eggplant/eggplant_4 (nan)      corn/corn_1 (nan)      cucumber/cucumber_3 (nan)      carrot/carrot_3 (nan)      ,semicylinder/semicylinder_3 ( ) ,semicylinder/semicylinder_3 ( ) eggplant/eggplant_4 (nan) ,1.0,4.0,1.0,0.0,0.833333333333,0.5,1.0,0.666666666667
wedge,carrot/carrot_3 (nan)      triangle/triangle_1 (nan)      semicylinder/semicylinder_3 ( )      eggplant/eggplant_4 (nan)      cucumber/cucumber_3 (nan)      ,semicylinder/semicylinder_3 ( ) triangle/triangle_1 (nan) ,triangle/triangle_1 (nan) semicylinder/semicylinder_3 ( ) cucumber/cucumber_3 (nan) ,2.0,2.0,1.0,0.0,0.8,0.666666666667,1.0,0.8
